id,districtId,name
43290,4132,Bunde
43291,4128,Bundru
43292,4056,Bunggon
43293,3676,Bua ' Tarrung
43294,3677,Bombongan
43295,3674,Tiromanda
43296,4133,Kaero
43297,3676,Talion
43298,3677,Tampo Makale
43299,3677,Buntu Burake
43300,3677,Pantan
43301,3677,Kamali Pentalluan
43302,3676,Sarapeang
43303,4133,Buntu Masakke
43304,4133,Turunan
43305,4134,Rantela'Bi Kambisa
43306,4133,Tongko Sarapung
43307,3677,Lea
43308,4133,Bulian Massa'Bu
43309,3677,Lapandan
43310,4135,Malimbong
43311,3676,Rembon
43312,3677,Rante
43313,3677,Batupapan
43314,4135,Kole Sawangan
43315,4134,Saluallo
43316,4135,Kole Barebatu
43317,4135,Leppan
43318,4134,Leatung Matallo
43319,3675,Raru Sibunuan
43320,4136,Tambunan
43321,3676,Banga
43322,3676,Maroson
43323,3677,Tarongko
43324,4134,Bebo'
43325,4135,Lemo Menduruk
43326,4136,Lion Tondok Iring
43327,3676,Buri'
43328,4134,Leatung
43329,4134,Tumbang Datu
43330,4137,Padangiring
43331,4137,Tapparan
43332,4136,Bungin
43333,4135,Balepe'
43334,3676,Ullin
43335,4137,Tonglo
43336,4136,Lemo
43337,3475,Rea Tulak Langi
43338,4137,Rantetayo
43339,4136,Sarira
43340,4137,Madandan
43341,4137,Tapparan Utara
43342,4138,Awo' Gading
43343,4139,Babang
43344,4140,Balo-Balo
43345,4140,Balubu
43346,4141,Barammamase
43347,4142,Basso
43348,4139,Batulappa
43349,4141,Batusitanduk
43350,4140,Belopa
43351,4143,Bilante
43352,4143,Binturu
43353,4142,Bolong
43354,4139,Bone Pute
43355,4142,Bosso Timur
43356,4144,Botta
43357,4143,Bukit Sutra
43358,4141,Bulo
43359,4145,Bulolondong
43360,4146,Bunga Eja
43361,4142,Buntu Awo'
43362,4144,Buntu Kunyi
43363,4143,Buntu Matabing
43364,4143,Buntu Pasik
43365,4144,Cakkeawo
43366,4146,Cilallang
43367,4144,Cimpu
43368,4144,Cimpu Utara
43369,4139,Dadeko
43370,4139,Gandang Batu
43371,4141,Harapan
43372,4147,Ilan Batu
43373,4147,Ilan Batu Uru
43374,4141,Kalibamamase
43375,4144,Kasiwiang
43376,4148,Kendekan
43377,4143,Komba
43378,4143,Komba Selatan
43379,4140,Kurrusumanga
43380,4139,La'Loa
43381,4141,Lalong
43382,4138,Lamasi
43383,4147,Lamasi Hulu
43384,4148,Lamasi Pantai
43385,4149,Lamunre
43386,4149,Lamunre Tengah
43387,4143,Larompong
43388,4149,Lauwa
43389,4149,Lebani
43390,4147,Lempe
43391,4147,Lempe Pasang
43392,4144,Lempopacci
43393,4147,Lewandi
43394,4146,Libukang
43395,4142,Limbong
43396,4143,Lumaring
43397,4144,Malela
43398,4139,Malewong
43399,4142,Marabuana
43400,4144,Murante
43401,4149,Paconne
43402,4138,Padang Kalua
43403,4144,Padang Lambe
43404,4149,Pammanu
43405,4148,Pangalli
43406,4144,Papakaju
43407,4140,Pasamai
43408,4145,Pelalan
43409,4145,Pompengan
43410,4145,Pompengan Pantai
43411,4145,Pompengan Tengah
43412,4145,Pompengan Utara
43413,4142,Pongko
43414,4138,Pongsamelung
43415,4148,Rantai Damai
43416,4143,Rante Alang
43417,4143,Rantebelu
43418,4143,Riwang
43419,4143,Riwang Selatan
43420,4149,Sabe
43421,4146,Salu Paremang
43422,4146,Salu Paremang Selatan
43423,4138,Salujambu
43424,4142,Salulino
43425,4145,Salupao
43426,4139,Salusana
43427,4142,Salutubu
43428,4139,Sampano
43429,4142,Sangtandung
43430,4141,Saragi
43431,4138,Se'Pon
43432,4148,Seba-Seba
43433,4140,Senga
43434,4140,Senga Selatan
43435,4149,Seppong
43436,4145,Seriti
43437,4138,Setiarejo
43438,4142,Siteba
43439,4148,Suka Damai
43440,4144,Suli
43441,4148,Tabah
43442,4146,Tabbaja
43443,4140,Tampumia Radda
43444,4140,Tanamanai
43445,4148,Tanete
43446,4139,Temboe
43447,4145,To'Lemo
43448,4138,To'Pongo
43449,4141,Tombang
43450,4144,Towondo
43451,4141,Walenrang
43452,4146,Wara
43453,4138,Wiwitan
43454,4138,Wiwitan Timur
43455,4146,Kamanre
43456,4150,Rantebua Sanggalangi'
43457,4150,Rantebua Sumalu
43458,4150,Rantebua
43459,4150,Buangin
43460,4151,Tongkonan Bassae
43461,4151,Issong Kalua'
43462,4152,Tallung Penanian
43463,4151,Tullang' Sura
43464,4151,Rindingkila'
43465,4151,Misa'Ba'Bana
43466,4153,Tombang Langda
43467,4152,Pata'Padang
43468,4150,Ma'Kuan Pare
43469,4152,Buntu La'Bo'
43470,4154,Tadongkon
43471,4155,Kapolang
43472,4154,Sangbua'
43473,4151,Sapan Kua-Kua
43474,4153,Nonongan Selatan
43475,4150,Pitung Penanian
43476,4150,Bokin
43477,4154,Angin-Angin
43478,4152,Paepalean
43479,4153,Langda
43480,4156,Karre Pananian
43481,4153,Marante
43482,4154,Tallu Lolo
43483,4156,Karre Limbong
43484,4153,Nonongan Utara
43485,4155,Pasang
43486,4155,Piongan
43487,4152,La'Bo'
43488,4153,Salu Sopai
43489,4154,Rinding Batu
43490,4157,Karassik
43491,4157,Rantepao
43492,4154,Pantanakan Lolo
43493,4154,Ba'Tan
43494,4152,Tandung La'Bo'
43495,4157,Rante Pasele
43496,4153,Salu Sarre
43497,4157,Saloso
43498,4157,Singki'
43499,4157,Laang Tanduk
43500,4157,Pasale
43501,4157,Penanian
43502,4157,Manggalo
43503,4156,Basokan
43504,4156,Nanna' Nanggala
43505,4155,Paku
43506,4155,Dende'
43507,4158,Tagari Tallunglipu
43508,4153,Salu
43509,4158,Rante Pakutallunglipu
43510,4156,Nanggala
43511,4158,Tampo Tallunglipu
43512,4157,Mentirotiku
43513,4158,Tallunglipu Matalo
43514,4157,Limbong
43515,4159,Tondon Matallo
43516,4155,Madong
43517,4159,Tondon
43518,4158,Tallunglipu
43519,4160,Bontong Mamullu
43520,4158,Buntu Tallunglipu
43521,4158,Tantanan Tallunglipu
43522,4161,Buntu Barana
43523,4155,Parinding
43524,4161,Sereale
43525,4159,Tondon Langi'
43526,4159,Tondon Sibata
43527,4161,Tikala
43528,4156,Nanggala Sanpiak Salu
43529,4156,Rante
43530,4162,Pangli Selatan
43531,4163,Batu Lotong
43532,4155,Buntu Tagari
43533,4164,Karua
43534,4160,Kapala Pitu
43535,4162,Parinding
43536,4162,Bori' Lombongan
43537,4162,Pangli
43538,4161,Buntu Batu
43539,4164,Palangi'
43540,4160,Polo Padang
43541,4160,Sikuku'
43542,4162,Bori
43543,4162,Buntu Lobo'
43544,4164,Awa' Kawasik
43545,4161,Embatau
43546,4160,Kantun Poya
43547,4162,Deri'
43548,4162,Bori' Ranteletok
43549,4164,Tagari
43550,4165,Ampang Batu
43551,4162,Palawa'
43552,4165,Rindingallo
43553,4161,Benteng Ka'Do To'Rea
43554,4160,Benteng Ka'Do
43555,4165,Pangala'
43556,4163,Awan
43557,4156,Tandung Nanggala
43558,4164,Balusu Ao Gading
43559,4166,Lempo
43560,4164,Balusu
43561,4166,Landorundun
43562,4167,Tampan Bonga
43563,4165,Pangala' Utara
43564,4167,Bangkelekila'
43565,4166,Tonga Riu
43566,4165,Lempo Poton
43567,4163,Buntu Karua
43568,4166,Suloara'
43569,4166,Sesean Matallo
43570,4168,Sa'Dan Andulan
43571,4161,Pangden
43572,4168,Sa'Dan Malimbong
43573,4165,Mai'Ting
43574,4165,Buntu Batu
43575,4168,Sa'Dan Pebulian
43576,4167,To'Yasa Akung
43577,4164,Balusu Bangunlipu
43578,4169,Batu Busa
43579,4169,Pengkaroan Manuk
43580,4169,Buntu Minanga
43581,4167,Batu Limbong
43582,4169,Parandangan
43583,4168,Sa'Dan Tiroallo
43584,4168,Sa'Dan Ballo Pasange'
43585,4168,Sa'Dan Matalo
43586,4169,Pangkung Batu
43587,4170,Baruppu Selatan
43588,4169,Ponglu
43589,4165,Limbong Malting
43590,4169,Paonganan
43591,4169,Roroan Barra'-Barra'
43592,4168,Sa'Dan Luku Lambe'Na
43593,4165,Lo'Ko' Uru
43594,4163,Londong Biang
43595,4168,Sangkaropi
43596,4169,Sarambu
43597,4169,Sapan
43598,4168,Sa'Dan Pesondongan
43599,4169,Rante Uma
43600,4168,Sa'Dan Ulusalu
43601,4169,Talimbangan
43602,4170,Baruppu Benteng Batu
43603,4170,Baruppu' Utara
43604,4169,Pulu' Pulu'
43605,4170,Baruppu' Parodo
43606,3649,Marampa
43607,3654,Sima
43608,3502,Leppangeng
43609,3502,Belawae
43610,3571,Padang Kamburi
43611,3543,Aeng Towa
43612,3535,Pa'Bentengang
43613,4156,Lili'Kira'
43614,3569,Parombean
43615,3502,Lagading
43616,3502,Dengeng-Dengeng
43617,3581,Wetee
43618,3563,Limpomajang
43619,3658,Laguruda
43620,3623,Katangka
43621,3617,Maroson
43622,3650,Watangpanua
43623,3647,Pa'Batangang
43624,3540,Garing
43625,3489,Mandalle
43626,3626,Padang Loang
43627,3612,Untia
43628,4171,Abbanuang
43629,4172,Abbumpungeng
43630,4173,Abbumpungeng
43631,4174,Ajalasse
43632,4175,Ajang Pulu
43633,4173,Ajang Pulu
43634,4176,Ajanglaleng
43635,4177,Ajjalireng
43636,4178,Allamungeng Patue
43637,4176,Amali Riattang
43638,4178,Amessangeng
43639,4172,Ancu
43640,4172,Angkue
43641,4179,Arallae
43642,4173,Arasoe
43643,4174,Awang Cenrana
43644,4173,Awo
43645,4171,Awolagading
43646,4180,Bacu
43647,4181,Bacu
43648,4182,Bainang
43649,4175,Balieng Toa
43650,4179,Balle
43651,4183,Bana
43652,4184,Barakkae
43653,4181,Barebbo
43654,4185,Baringeng
43655,4184,Barugae
43656,4186,Batu Gading
43657,4187,Batu Lappa
43658,4188,Batu Putih
43659,4189,Bellu
43660,4190,Bengo
43661,4176,Benteng Tellue
43662,4180,Biccoing
43663,4176,Bila
43664,4185,Binuang
43665,4179,Biru
43666,4191,Bolli
43667,4180,Bone Pute
43668,4188,Bonto Masunggu
43669,4179,Bonto Padang
43670,4183,Bontojai
43671,4172,Buareng
43672,4175,Bulie
43673,4190,Bulu Allaporenge
43674,4180,Bulu Bulu
43675,4183,Bulu Sirua
43676,4172,Bulu Tanah
43677,4187,Bulu Ulaweng
43678,4171,Bulumpare'E
43679,4185,Bune
43680,4192,Cabbeng
43681,4171,Cakke Bone
43682,4179,Cakkela
43683,4179,Cammilo
43684,4193,Cani Sirenreng
43685,4171,Carebbu
43686,4171,Carigading
43687,4179,Carima
43688,4186,Cege
43689,4181,Cempaniga
43690,4179,Cenrana
43691,4174,Cakkeware
43692,4173,Cinennung
43693,4182,Cinenung
43694,4181,Cingkang
43695,4175,Cinnong
43696,4181,Cinnong
43697,4181,Congko
43698,4181,Corawali
43699,4171,Cumpiga
43700,4186,Data
43701,4183,Ere Cinnong
43702,4193,Galung
43703,4180,Gareccing
43704,4189,Gattareng
43705,4188,Gaya Baru
43706,4172,Gona
43707,4179,Hulo
43708,4177,Itterung
43709,4171,Jaling
43710,4193,Jompie
43711,4186,Kadai
43712,4181,Kading
43713,4171,Kading
43714,4181,Kajaolaliddong
43715,4171,Kajuara
43716,4172,Kalero
43717,4175,Kalibong
43718,4192,Kampoti
43719,4181,Kampuno
43720,4173,Kanco
43721,4186,Karella
43722,4173,Kawerang
43723,4181,Apala
43724,4172,Awang Tangka
43725,4194,Bajoe
43726,4195,Biru
43727,4195,Bukaka
43728,4196,Bulu Tempe
43729,4194,Cellu
43730,4185,Ceppaga
43731,4193,Cinnong
43732,4196,Jeppee
43733,4183,Kahu
43734,4184,Lalebata
43735,4194,Lonrae
43736,4196,Macanang
43737,4171,Maccope
43738,4196,Macege
43739,4196,Majang
43740,4176,Mampotu
43741,4195,Manurunge
43742,4175,Maroanging
43743,4195,Masumpu
43744,4196,Matirro Walie
43745,4177,Otting
43746,4186,Padaelo
43747,4179,Palattae
43748,4194,Palette
43749,4189,Pancaitana
43750,4194,Panyula
43751,4195,Pappolo
43752,4196,Polewali
43753,4178,Pompanua
43754,4178,Pompanua Riattang
43755,4195,Ta
43756,4185,Tanah Batue
43757,4173,Tanete
43758,4194,Tipojong
43759,4177,Tokaseng
43760,4194,Toro
43761,4174,Cenrana
43762,4192,Unyi
43763,4194,Waetuo
43764,4195,Walanae
43765,4195,Watampone
43766,4196,Watang Palakka
43767,4178,Labissa
43768,4174,Labongnge
43769,4174,Labotto
43770,4179,Labuaja
43771,4185,Laburasseng
43772,4192,Laccori
43773,4188,Lagori
43774,4186,Lakukang
43775,4179,Lalepo
43776,4192,Lallatang
43777,4193,Lamakkaraseng
43778,4183,Lamoncong
43779,4181,Lampoko
43780,4177,Lamuru
43781,4177,Lanca
43782,4183,Langi
43783,4174,Laoni
43784,4186,Lapasa
43785,4176,Laponrong
43786,4186,Lappa Upang
43787,4172,Lappabosse
43788,4177,Lappae
43789,4171,Lappoase
43790,4187,Latellang
43791,4174,Latonro
43792,4171,Lattekko
43793,4177,Lea
43794,4178,Lebbae
43795,4172,Lemo
43796,4182,Lemoape
43797,4178,Leppangeng
43798,4175,Letta Tanah
43799,4180,Libureng
43800,4197,Lili Riattang
43801,4190,Lili Riawang
43802,4193,Lilina Ajangale
43803,4176,Liliriattang
43804,4173,Lompu
43805,4175,Mabbiring
43806,4187,Maddenreng Pulu
43807,4182,Maduri
43808,4179,Maggenrang
43809,4189,Malimongeng
43810,4172,Mallahae
43811,4171,Mallari
43812,4185,Mallinrung
43813,4175,Mallusetasi
43814,4184,Mamminasae
43815,4175,Manajeng
43816,4178,Manciri
43817,4189,Manera
43818,4193,Manurunge
43819,4171,Mappalo Ulaweng
43820,4189,Mappatoba
43821,4191,Mappesangka
43822,4185,Mario
43823,4186,Mario
43824,4192,Mario
43825,4187,Masago
43826,4172,Massangkae
43827,4184,Massenreng Pulu
43828,4175,Massenreng Pulu
43829,4187,Massila
43830,4179,Matajang
43831,4192,Matajang
43832,4185,Matirro Bulu
43833,4185,Matirrodeceng
43834,4184,Mattampa Bulu
43835,4186,Mattampa Walie
43836,4184,Mattampa Walie
43837,4191,Mattampae
43838,4197,Mattampawalie
43839,4182,Mattanete Bua
43840,4190,Mattaropuli
43841,4176,Mattaropurae
43842,4183,Mattirowalie
43843,4185,Mattirowalie
43844,4186,Mattirowalie
43845,4190,Mattirowalie
43846,4179,Mattoanging
43847,4177,Mattoanging
43848,4171,Matuju
43849,4182,Melle
43850,4192,Melle
43851,4182,Mico
43852,4180,Muara
43853,4193,Mula Menree
43854,4174,Nagauleng
43855,4179,Nusa
43856,4178,Opo
43857,4171,Paccing
43858,4187,Paccing
43859,4178,Pacciro
43860,4174,Pacubbe
43861,4192,Padacenga
43862,4172,Padaelo
43863,4184,Padaelo
43864,4177,Padaidi
43865,4173,Padang Loang
43866,4180,Padatuo
43867,4175,Pakkasalo
43868,4192,Pakkasalo
43869,4179,Palakka
43870,4174,Pallae
43871,4188,Pallawa
43872,4193,Pallawarukka
43873,4174,Pallime
43874,4177,Palongki
43875,4183,Pammusureng
43876,4182,Panyili
43877,4192,Panyili
43878,4174,Panyiwi
43879,4181,Parippung
43880,4179,Pasaka
43881,4175,Pasaka
43882,4182,Pasempe
43883,4182,Passippo
43884,4197,Patangkai
43885,4177,Patangnga
43886,4187,Patimpeng
43887,4187,Pationgi
43888,4191,Pattimpa
43889,4186,Pattiro
43890,4192,Pattiro
43891,4175,Pattiro Bajo
43892,4175,Pattiro Riolo
43893,4175,Pattiro Sompe
43894,4183,Pattuku
43895,4197,Pattuku Limpoe
43896,4178,Pinceng Pute
43897,4185,Pitumpidange
43898,4185,Poleonro
43899,4191,Poleonro
43900,4184,Poleonro
43901,4172,Polewali
43902,4185,Polewali
43903,4175,Polewali
43904,4188,Polewali
43905,4177,Pongka
43906,4185,Ponre Ponre
43907,4192,Praja Maju
43908,4172,Pude
43909,4174,Pusungnge
43910,4172,Raja
43911,4180,Rappa
43912,4188,Sadar
43913,4192,Sailong
43914,4191,Salampe
43915,4191,Salebba
43916,4181,Samaelo
43917,4180,Samaenre
43918,4188,Samaenre
43919,4190,Samaenre
43920,4192,Sanrangeng
43921,4179,Sanrego
43922,4193,Sappewalie
43923,4184,Seberang
43924,4190,Selli
43925,4197,Sengeng Palie
43926,4184,Sengeng Palie
43927,4182,Siame
43928,4177,Sijelling
43929,4192,Solo
43930,4181,Sugiale
43931,4186,Sumaling
43932,4175,Sumpang Minangae
43933,4185,Suwa
43934,4185,Swadaya
43935,4176,Tacipong
43936,4193,Tadang Palie
43937,4175,Tadang Palie
43938,4177,Tajong
43939,4187,Talabangi
43940,4181,Talungeng
43941,4182,Tanah Tengnga
43942,4173,Tanete Harapan
43943,4188,Tapong
43944,4185,Tappale
43945,4172,Tarasu
43946,4176,Tassipi
43947,4192,Tawaroe
43948,4193,Tea Malala
43949,4193,Tea Musu
43950,4189,Tebba
43951,4188,Tellang Kere
43952,4186,Tellongeng
43953,4186,Tellu Boccoe
43954,4191,Tellu Boccoe
43955,4192,Tempe
43956,4197,Tenri Pakkua
43957,4178,Timurung
43958,4193,Timusu
43959,4182,Tirong
43960,4192,Tocina
43961,4176,Tocinnong
43962,4185,Tompo Bulu
43963,4179,Tompong Patu
43964,4188,Tondong
43965,4197,Tonronge
43966,4190,Tungke
43967,4175,Tunreng Tellue
43968,4191,Turu Adae
43969,4184,Turu Cinnae
43970,4192,Ujung
43971,4197,Ujung Lamuru
43972,4186,Ujung Salangketo
43973,4186,Ujung Tanah
43974,4180,Ujunge
43975,4193,Ulaweng Cinnong
43976,4176,Ulaweng Riaja
43977,4177,Ulo
43978,4192,Uloe
43979,4189,Ulubalang
43980,4171,Unra
43981,4182,Ureng
43982,4182,Usa
43983,4197,Waekeccee
43984,4176,Waempubbu
43985,4176,Waemputtange
43986,4172,Waetuo
43987,4177,Waji
43988,4173,Walenreng
43989,4190,Walimpong
43990,4185,Wanuawaru
43991,4183,Watang Cani
43992,4192,Watang Padacenga
43993,4174,Watang Ta
43994,4181,Watu
43995,4174,Watu
43996,4178,Welado
43997,4176,Wellulang
43998,4181,Wollangi
43999,4178,Telle
44000,3523,Karatuan
44001,4198,Baho Makmur
44002,4199,Bahomoahi
44003,4200,Bahontobungku
44004,4201,Bakala
44005,4201,Boelimau
44006,4201,Buajangka
44007,4200,Bungi
44008,4201,Bungingkela
44009,4201,Bungintende
44010,4202,Buranga
44011,4201,Buton
44012,4202,Dongkalan
44013,4199,Geresa
44014,4200,Ipi
44015,4201,Jawi-Jawi
44016,4201,Kaleroang
44017,4201,Koburu
44018,4202,Kofalagadi
44019,4199,Kolono
44020,4199,Lahuafu
44021,4201,Lalemo
44022,4201,Lamontoli
44023,4199,Laroue
44024,4201,Lokombulo
44025,4198,Makartijaya
44026,4200,Marsaoleh
44027,4202,Masadian
44028,4200,Matano
44029,4202,Matano
44030,4202,Mbokitta
44031,4200,Mendui
44032,4202,Morompaitonga
44033,4199,Nambo
44034,4202,Ngapaea
44035,4203,One Ete
44036,4199,Oneputeh Jaya
44037,4201,Padabale
44038,4202,Padala'A
44039,4202,Padei Darat
44040,4202,Padei Laut
44041,4201,Pado-Pado
44042,4201,Paku
44043,4201,Panimbawang
44044,4201,Po'O
44045,4201,Poaro
44046,4201,Polewali
44047,4201,Pulau Dua
44048,4201,Pulau Dua Darat
44049,4202,Pulau Tengah
44050,4202,Pulau Tiga
44051,4201,Pulaubapa
44052,4200,Puungkoilu
44053,4201,Sainoa
44054,4202,Samarengga
44055,4202,Tafagapi
44056,4203,Tangofa
44057,4202,Tanjung Harapan
44058,4202,Tanjung Tiram
44059,4202,Tanona
44060,4202,Terebino
44061,4200,Tofoiso
44062,4200,Tofuti
44063,4203,Torete
44064,4202,Torukuno
44065,4200,Tudua
44066,4202,Ulunambo
44067,4202,Ulunipa
44068,4201,Umbele
44069,4201,Umbele Lama
44070,4199,Unsongi
44071,4201,Waru-Waru
44072,4202,Wawangkolono
44073,4198,Bahodopi
44074,4199,Bahomotefe
44075,4200,Bahoruru
44076,4200,Bente
44077,4198,Bete-Bete
44078,4203,Buleleng
44079,4198,Dampala
44080,4198,Fatufia
44081,4198,Keurea
44082,4198,Labota
44083,4203,Lafeu
44084,4198,Lalampu
44085,4200,Lamberea
44086,4203,Laroenai
44087,4198,Le-Le
44088,4200,Matansala
44089,4202,Matarape
44090,4198,Padabahao
44091,4203,Puungkeu
44092,4200,Sakita
44093,4203,Sambalagi
44094,4198,Siumbatu
44095,4203,Tandaoleo
44096,4199,Ululere
44097,4203,Were'A
44098,4204,Abadi Jaya
44099,4205,Abelisawah
44100,4206,Abenggi
44101,4207,Abola
44102,4208,Abuhu
44103,4209,Adaka Jaya
44104,4209,Adayu Indah
44105,4210,Aepodu
44106,4211,Aere
44107,4212,Ahilulu
44108,4213,Ahuangguluri
44109,4214,Ahuawali
44110,4215,Ahuawatu
44111,4208,Ahuloa
44112,4216,Ainani Tajriani
44113,4217,Air Bajo
44114,4218,Akacipong
44115,4219,Akuni
44116,4220,Alaa Wanggudu
44117,4212,Alaaha
44118,4211,Aladadio
44119,4221,Alakaya
44120,4222,Alebo
44121,4223,Alengge Agung
44122,4224,Alenggo
44123,4225,Aleuti
44124,4226,Alipato
44125,4227,Alo-Oloho
44126,4228,Alo Alo
44127,4229,Alosi
44128,4225,Alosika
44129,4230,Amamutu
44130,4227,Amaroa
44131,4231,Ambaipua
44132,4232,Ambake
44133,4210,Ambakumina
44134,4233,Ambapa
44135,4234,Ambekaeri Utama
44136,4235,Ambeko
44137,4236,Ambepulu
44138,4237,Amberi
44139,4210,Ambesea
44140,4238,Ambeua Raya
44141,4222,Ambololi
44142,4234,Amboniki
44143,4236,Ambopi
44144,4239,Ambuau Indah
44145,4239,Ambuau Togo
44146,4215,Ambulanu
44147,4240,Ambuwiu
44148,4227,Ameroro
44149,4233,Ameroro
44150,4215,Amesiu
44151,4241,Amoe
44152,4222,Amohalo
44153,4242,Amohola
44154,4231,Amoito
44155,4243,Amoito Jaya
44156,4231,Amoito Siama
44157,4235,Amokuni
44158,4244,Amokuni
44159,4232,Amolame
44160,4245,Amolengu
44161,4244,Amololu
44162,4246,Amonggedo
44163,4220,Amorome
44164,4220,Amorome Utama
44165,4213,Amosara
44166,4247,Amosilu
44167,4206,Amotowo
44168,4245,Ampera
44169,4248,Ana Onembute
44170,4246,Anahinunu
44171,4249,Analahumbuti
44172,4250,Analere
44173,4251,Anambada
44174,4252,Anawua
44175,4253,Andadowi
44176,4236,Andalambe
44177,4253,Andaroa
44178,4220,Andedao
44179,4207,Andeo
44180,4253,Andepali
44181,4236,Andeposunde
44182,4229,Andinete
44183,4205,Andobeu Jaya
44184,4234,Andoluto
44185,4247,Andomesinggo
44186,4223,Andoolo
44187,4209,Andoolo Utama
44188,4254,Andowengga
44189,4207,Andumowu
44190,4210,Anduna
44191,4255,Anese
44192,4256,Angata
44193,4240,Anggadola
44194,4205,Anggalomoare
44195,4205,Anggalomoare Jaya
44196,4248,Anggaloosi
44197,4257,Anggaloosi
44198,4227,Anggawo
44199,4236,Anggohu
44200,4209,Anggokoti
44201,4232,Anggolohipo
44202,4221,Anggondara
44203,4227,Anggopiu
44204,4258,Anggoro
44205,4259,Anggoro
44206,4210,Anggoroboti
44207,4249,Anggotoa
44208,4260,Angohi
44209,4234,Angonga
44210,4261,Anugerah
44211,4243,Aoma
44212,4256,Aopa
44213,4262,Aoroo
44214,4221,Aosole
44215,4206,Arongo
44216,4258,Arubia
44217,4237,Asaki
44218,4236,Asao
44219,4263,Asaria
44220,4209,Asembu Mulya
44221,4220,Aseminunulai
44222,4219,Asingi
44223,4264,Asinowowo
44224,4260,Asinua Jaya
44225,4260,Asipako
44226,4258,Asolu
44227,4247,Asunda
44228,4223,Ataku
44229,4265,Atari Jaya
44230,4225,Atodopi
44231,4266,Atolanu
44232,4267,Atowatu
44233,4244,Aukora
44234,4243,Aunupe
44235,4230,Awa
44236,4268,Awalo
44237,4209,Awalo
44238,4269,Awila
44239,4269,Awila Puncak
44240,4211,Awiu
44241,4216,Awo
44242,4260,Awua Jaya
44243,4260,Awua Sari
44244,4237,Awuliti
44245,4229,Awunio
44246,4250,Babamolingku
44247,4270,Babussalam
44248,4253,Baeni
44249,4271,Bahaba
44250,4272,Bahari
44251,4273,Bahari
44252,4273,Bahari Dua
44253,4273,Bahari Tiga
44254,4274,Baho Bubu
44255,4275,Baho Puu Wulu
44256,4276,Bahutara
44257,4213,Baito
44258,4267,Bajo Indah
44259,4267,Bajoe
44260,4277,Bakeramba
44261,4278,Baku-Baku
44262,4242,Bakutara
44263,4250,Balasari
44264,4238,Balasuna
44265,4238,Balasuna Selatan
44266,4279,Baliara
44267,4279,Baliara Kepulauan
44268,4279,Baliara Selatan
44269,4280,Balo
44270,4217,Balobone
44271,4281,Baluara
44272,4282,Baluara
44273,4283,Banabungi
44274,4284,Banabungi
44275,4283,Banabungi Selatan
44276,4269,Bandaeha
44277,4285,Bandaeha
44278,4217,Banga
44279,4286,Banggai
44280,4232,Banggarema
44281,4287,Banggina
44282,4288,Bangkali
44283,4204,Bangko
44284,4289,Bangsala
44285,4273,Bangun
44286,4262,Bangun Jaya
44287,4274,Bangun Mekar
44288,4290,Bangun Sari
44289,4291,Bantea
44290,4292,Barakkah
44291,4293,Barangka
44292,4294,Barangka
44293,4295,Barasanga
44294,4236,Barowila
44295,4227,Baruga
44296,4240,Baruga
44297,4296,Baruta
44298,4296,Baruta Lestari
44299,4297,Basala
44300,4207,Basule
44301,4298,Batu Api
44302,4299,Batu Atas Timur
44303,4270,Batu Ganda Permai
44304,4300,Batu Gong
44305,4301,Batu Jaya
44306,4302,Batu Lamburi
44307,4218,Batu Putih
44308,4299,Batuatas Barat
44309,4299,Batuatas Liwu
44310,4303,Batuawu
44311,4304,Batuawu
44312,4305,Batubanawa
44313,4245,Batuh Putih
44314,4275,Batumea
44315,4306,Batusampe Indah
44316,4307,Baula
44317,4308,Bea
44318,4255,Bekenggasu
44319,4207,Belalo
44320,4215,Belatu
44321,4309,Bende
44322,4259,Bendewuta
44323,4285,Bendewuta
44324,4308,Bente
44325,4282,Bente
44326,4310,Benteng
44327,4246,Benua
44328,4268,Benua
44329,4268,Benua Utama
44330,4311,Beringin
44331,4312,Bero
44332,4313,Besu
44333,4314,Bhakealu
44334,4288,Bhangkali Barat
44335,4315,Bhone Kainsetala
44336,4316,Bhontu-Bhontu
44337,4255,Bimamaroa
44338,4317,Bira
44339,4318,Biru
44340,4242,Bisikori
44341,4304,Biwinapada
44342,4253,Boa Boa
44343,4278,Bobolio
44344,4319,Boedingi
44345,4319,Boenaga
44346,4267,Bokori
44347,4320,Bola
44348,4256,Boloso
44349,4219,Bomba-Bomba
44350,4253,Bondoala
44351,4281,Bone Bone
44352,4315,Bone Lolibu
44353,4315,Bone Tondo
44354,4290,Bonea
44355,4294,Boneatiro
44356,4294,Boneatiro Barat
44357,4310,Bonelalo
44358,4305,Bonemarambe
44359,4235,Boro-Boro Lameuru
44360,4231,Boro-Boro R
44361,4266,Bou
44362,4282,Bubu
44363,4282,Bubu Barat
44364,4209,Buke
44365,4294,Bukit Asri
44366,4298,Bukit Baru
44367,4321,Bukit Permai
44368,4298,Bukit Tinggi
44369,4250,Bulumanai
44370,4322,Bumbu
44371,4300,Bumi Indah
44372,4323,Bumi Lapero
44373,4223,Bumi Raya
44374,4228,Bungguosu
44375,4324,Bungi
44376,4305,Bungi
44377,4325,Bungi
44378,4280,Bungi-Bungi
44379,4219,Bungin Permai
44380,4293,Bungkolo
44381,4326,Burangasi
44382,4326,Burangasi Rumbia
44383,4327,Butuea
44384,4301,Cempedak
44385,4222,Cialam Jaya
44386,4328,Culumbatu
44387,4217,Dahiango
